Symbol,HeadNeck,Body,Extremities,PalmSole,Perinaeum
CELF1,23.20846451,22.01667264,23.57400899,21.01412224,24.47899516
CELF2,14.60754221,12.44679657,16.86036978,#N/A,16.72178236
CELF4,0.158352736,0.146539608,0.149918122,#N/A,0.174263257
CELF5,0.211457223,0.21189251,0.281738266,0.27566008,0.077524
CELSR1,14.42686913,18.71712435,19.1331557,#N/A,19.52261529
CELSR2,31.77348861,29.21305512,29.18315067,22.1995742,39.50407204
CELSR3,0.517773051,0.415674178,0.601186697,#N/A,0.522559224
CEMIP,6.264052402,3.222685167,3.204992115,2.414087683,4.702491927
CEMP1,21.09146833,17.87576955,19.77957619,17.05364764,20.73903894
CEND1,0.41719289,0.31734285,0.482680825,0.463961235,0.958858334
CENPA,4.678881988,3.354283261,3.491936472,1.389352527,4.854919818
CENPB,111.5783236,145.6751968,143.7491054,145.1470876,139.3701671
CENPBD1,11.46362106,11.05723701,12.36971857,9.96236924,12.85478651
CENPBD1P1,10.17399162,11.29766353,11.01044362,9.790083202,9.179225908
CENPC,8.279309996,6.792717402,8.380031819,8.074354386,9.029736354
CENPE,1.403478687,0.448613583,0.828051092,0.945069119,1.451527668
CENPF,4.117728698,1.434750569,2.361230183,2.060437356,3.802014769
CENPH,9.838908973,7.744790098,10.65034054,7.096841466,10.19393633
CENPI,1.274151738,0.818633291,0.9965323,#N/A,1.311101852
CENPJ,3.233881336,2.369991504,3.051750141,3.058347823,4.006499641
CENPK,3.217533139,1.869288347,2.46930181,1.637810361,2.695076801
CENPL,3.370037952,2.875059759,3.56795562,3.167466296,3.537952706
CENPM,6.202878526,4.94919334,4.920132513,#N/A,8.407181214
CENPN,8.981400065,5.483458313,6.686048602,6.125601312,8.594772733
CENPO,20.74639475,21.96140704,23.37188266,22.05084111,22.64345603
CENPP,15.2018577,18.78467008,16.91276118,11.06261077,13.85672177
CENPQ,9.242275889,6.809040431,9.237387679,#N/A,6.636263927
CENPS,1.328321662,1.038817818,0.879934329,0.654049244,0.685167648
CENPT,47.12180624,43.26754222,42.22492425,29.50007154,46.21293183
CENPU,14.16633724,13.46370627,16.01348836,13.16754654,16.90035434
CENPV,7.071147726,7.334753124,7.709107421,6.893133597,5.228416635
CENPW,13.49233513,11.54038704,12.75077217,10.18835649,12.62832539
CENPX,55.37747153,48.93361075,50.91550812,42.24967147,44.99986555
CEP104,10.53294337,10.15261373,11.13076849,11.210056,12.79961919
CEP112,3.180428198,2.942638026,4.023575339,4.211076389,3.401859562
CEP120,8.79609612,7.871908517,10.63012428,11.47989892,9.321907358
CEP126,3.328689773,2.330610194,3.861662729,4.810503117,3.631280218
CEP128,1.384087684,1.274917905,1.461088535,#N/A,1.61020289
CEP131,7.355520418,7.137102796,7.277435556,7.679362467,7.076214384
CEP135,2.853611205,2.234692323,2.765551744,2.225579197,2.421235401
CEP152,1.855667311,1.226817232,1.778639711,1.670365415,2.151945241
CEP162,4.437769519,3.051880135,4.290996299,5.103924753,5.080320322
CEP164,6.923711559,6.258042232,6.759802518,5.585544379,6.511268266
CEP164P1,7.911040616,7.539055008,8.590616011,9.577687198,8.34660485
CEP170,7.997513354,6.237504136,8.663031599,7.856153561,8.512347292
CEP170B,42.08917943,40.22794733,45.77592303,#N/A,51.12820897
CEP170P1,0.133576193,0.167652326,0.202076419,0.232360112,0.198378792
CEP19,3.499530625,2.206709932,2.744618617,2.893211718,5.446914745
CEP192,7.04123626,6.243246502,7.702345339,#N/A,8.24212036
CEP250,4.919145537,4.433516603,4.668488105,4.369325056,5.238471237
CEP290,5.384723305,3.512302332,5.038850926,5.160389754,4.892473568
CEP295,4.255462655,3.323133024,4.410525551,4.166190925,4.618248024
CEP350,11.98773815,9.337043237,13.11255798,12.45379032,13.50930507
CEP41,1.680684918,1.373588489,1.326979638,1.204424034,1.83833978
CEP44,9.183136906,8.058714995,10.08477382,7.836113996,7.292455597
CEP55,5.149722003,2.892547619,3.720494362,2.474701669,5.803937386
CEP57,17.10304564,13.98014552,19.02941815,16.28023777,16.2042543
CEP57L1,3.279547189,2.498323725,3.005919988,2.896645078,2.872286406
CEP57L1P1,0.477153019,0.386032826,0.495341125,0.660307517,0.236073762
CEP63,6.13576876,5.642256265,6.528964226,6.869378517,5.704850265
CEP68,16.57594979,16.82473437,18.60162041,#N/A,15.51803381
CEP70,6.945684361,4.362713799,5.200687668,5.315417946,8.400639983
CEP72,4.828457928,5.27415394,6.383641561,5.598957286,8.282127707
CEP76,5.745686208,5.113902851,5.471892919,#N/A,6.044447788
CEP78,3.673923329,2.347491753,2.777320625,2.943439111,3.318137095
CEP83,4.372721489,2.753052185,4.063216736,3.328140581,5.159607737
CEP85,8.397271326,8.600130086,9.478714384,6.617885522,9.212278171
CEP85L,2.953637964,2.835426366,3.548930859,4.043943973,3.868265993
CEP89,5.81965357,5.473182498,5.930862825,5.573752253,6.119849217
CEP95,9.994176241,9.870518472,12.23714111,9.918644912,10.03092146
CEP97,4.272922834,3.94124341,4.383446703,4.343863366,5.293998007
CEPT1,14.65712967,13.36140846,14.72237781,12.51041216,13.84294989
CERCAM,17.69366032,23.99036121,25.92483043,18.23219561,24.73635505
CERK,39.39765728,32.53351093,39.12349941,#N/A,35.49045396
CERKL,1.519810686,1.090552522,1.536642983,1.074562407,1.892732938
CERNA1,3.105300442,3.569300654,4.221548098,5.30519818,3.434138124
CERS1,0.62226904,0.348594487,0.436694345,0.437601664,0.451251826
CERS2,45.84311821,50.6062685,55.05116573,53.82572504,47.76563625
CERS3,87.82283528,66.50824336,51.75050868,28.72620363,87.29890425
CERS4,129.1854759,67.43542976,45.87450417,#N/A,65.03405049
CERS5,12.77636468,17.50381493,16.97416164,13.33535956,12.15192715
CERS6,21.26167655,27.68702803,26.99264839,20.01382936,20.37121557
CES1,13.47006846,22.87537834,33.09293673,32.86056237,21.81747376
CES1P1,0.18820862,0.529248251,0.863592931,0.477984418,0.562644217
CES2,33.70618994,31.78295104,30.35104052,28.67050782,42.06852878
CES3,1.754447323,1.605624515,1.127748354,0.702418163,0.842310838
CES4A,17.35957312,25.99394814,25.16280089,12.39145993,14.19885958
CES5A,0.867066904,1.026268552,0.780115586,0.063757222,0.564597973
CETN2,56.15957817,44.90808844,46.77575225,50.45379426,59.19326285
CETN3,12.2838087,10.44705622,12.60205897,11.56269355,13.30679037
CETN4P,1.689525952,1.191995165,0.975416878,2.569249876,0.964390335
CETP,1.684036639,2.087542667,1.036778314,#N/A,0.82771583
CFAP126,18.25413101,15.49262426,15.8659657,22.85718127,23.41246225
CFAP157,10.7253274,9.012270858,9.132956495,7.136566937,10.14479409
CFAP161,0.189921783,0.274917581,0.211704842,0.392380171,0.277175665
CFAP20,28.28011254,29.63242739,30.96431515,#N/A,27.93161418
CFAP221,0.155579803,0.106782638,0.147391145,0.188691489,0.039935513
CFAP36,17.35127188,15.35876907,19.14581078,20.92237878,18.16708488
CFAP43,0.246314138,0.214154636,0.316172572,0.268054214,0.272942714
CFAP44,4.687369333,4.683611052,5.343974995,4.722650515,5.386274356
CFAP45,1.423436523,1.158880934,1.222238683,1.00602604,0.847735547
CFAP46,0.104233318,0.093789377,0.113899869,0.09545134,0.0832344
CFAP47,0.045089084,0.012982887,0.031263999,0.012457921,0.002922523
CFAP53,0.940027547,0.806830419,1.072262818,0.673073567,0.789682864
CFAP54,0.075802751,0.061690478,0.030567918,0.070952135,0.080338155
CFAP57,3.44980597,2.418904939,2.663085946,2.505541147,3.224030387
CFAP58,0.329159541,0.326862642,0.191205375,0.35074506,0.204319524
CFAP61,0.297085484,0.193752772,0.404596562,#N/A,0.281512395
CFAP65,0.024226757,0.014318693,0.026715347,0.014147503,0
CFAP69,1.439646075,1.139764386,1.813606153,1.63324568,1.596543274
CFAP70,2.438073152,1.850500326,2.562706299,1.853446718,1.835103253
CFAP73,26.23893586,27.63373417,27.56007211,22.98508654,26.503603
CFAP74,0.105256653,0.046092559,0.101990297,0.043445069,0.043763826
CFAP97,18.66781484,17.29115014,22.55940991,22.36299472,21.74752927
CFAP99,0.070018584,0.05367058,0.029634957,0.044608152,0.021975286
CFB,0.915655841,0.706346426,0.608427291,0.227110987,0.445850723
CFD,1361.564095,1094.764631,1018.887404,2672.923604,1279.039333
CFDP1,23.18918346,25.39738533,23.93889398,15.99839804,19.17646829
CFH,87.87722341,71.68523087,116.2838567,#N/A,89.101202
CFHR1,0.648994135,0.237117057,0.338584125,0.447076503,0.318875137
CFHR3,0.052400239,0.035252464,0.0599876,0.077653421,0.058083778
CFI,1.388605382,2.2814467,1.833267179,1.202265664,1.304967086
CFL1,231.8045239,230.0961412,220.7391383,149.1938776,186.606423
CFL1P1,0.897032642,0.844363256,0.972447575,1.091439432,0.772154659
CFL1P5,0.265791463,0.285570648,0.254160544,0.086997776,0
CFL2,10.69913252,8.953602858,10.11975654,15.48130326,15.8288879
CFLAR,22.883099,17.2870433,18.24669785,#N/A,17.89869662
CFP,0.967151797,1.051867743,0.763306327,0.275159128,0.25039915
CFTR,1.685757627,1.757759142,3.10470883,#N/A,1.297253606
CGA,2.850079226,0.236440202,0.718290452,0.029787207,0.420514053
CGB7,0.212472527,0.269882861,0.361981949,0.139885861,0.033380064
CGGBP1,35.84146175,32.85766515,37.03183725,38.22704818,39.13465219
CGN,10.86963556,16.80718109,14.57058825,10.64168897,12.18972815
CGNL1,21.74109262,22.08351136,25.28759925,30.33056357,13.14425401
CGREF1,4.919296978,4.981540378,4.277608066,3.072123219,4.616689723
CGRRF1,5.335432989,5.655982091,6.512003842,#N/A,4.878862166
CH25H,12.1956068,11.55518447,7.307784719,3.857049805,7.735286273
CHAC1,7.580302375,1.038733183,2.183917,3.413929709,2.092484856
CHAC2,5.366087656,3.195585226,3.270645792,3.922372257,6.195788362
CHAD,11.56819007,17.41516979,15.05334723,11.34287453,6.303694497
CHADL,12.11898819,10.70269169,10.02530306,#N/A,10.09024796
CHAF1A,10.53851618,10.18807149,11.01162335,8.681251854,11.16864151
CHAF1B,3.040427317,2.579056768,2.982292152,2.667669438,2.899715685
CHAMP1,10.23633638,12.01736686,12.14424729,13.23078065,12.95063358
CHCHD1,52.90804956,47.30625414,42.93709656,38.84066544,48.30845033
CHCHD10,103.6321815,65.72032007,56.81893333,83.44120274,69.2294882
CHCHD2,511.0815462,426.3368244,412.6087964,404.5220453,399.1094773
CHCHD2P6,1.355027746,1.088162401,0.839849472,0.904647892,1.520249439
CHCHD2P9,2.30695303,2.60740678,2.279371865,2.791365765,2.689529402
CHCHD3,28.02337794,23.34377173,23.37091052,21.76221637,22.50250311
CHCHD3P3,0.880342436,0.944026676,0.955865581,1.033337254,0.68099409
CHCHD4,16.74862746,16.66466354,15.5395596,16.90929941,17.4850541
CHCHD5,11.15291089,10.56451269,9.117541096,8.339830697,9.347714251
CHCHD6,15.34457158,13.17230457,15.96409165,11.7978056,10.14374472
CHCHD7,13.36123371,14.5052867,12.32272848,10.82455617,13.33534856
CHD1,12.42900604,9.366073071,12.89462677,11.69152737,12.32317016
CHD1L,5.257597582,4.947376911,4.07678186,0.663945291,0.603492104
CHD2,16.84196251,14.82010068,18.10384823,14.57668758,14.0668837
CHD3,38.24935212,38.60387662,40.0733948,39.47388777,45.21936407
CHD4,5.837948665,5.993301316,6.44078042,4.768050064,4.743914844
CHD5,0.142821892,0.091671849,0.110603945,0.294954451,0.755834547
CHD6,10.50506424,11.03672085,13.3434914,14.10232864,11.92299746
CHD7,4.799107794,3.905528992,4.334220568,3.728735156,4.859347936
CHD8,19.75664117,20.52792632,22.93555957,#N/A,22.15872247
CHD9,12.81963852,10.64306396,13.9978086,14.0142311,14.48842444
CHDH,4.798895776,6.68492271,5.797805012,#N/A,2.751101497
CHEK1,3.30587244,2.476593852,2.791642587,2.102116959,3.837865445
CHEK2,7.222974022,6.000970628,6.217905725,4.986066316,6.69261305
CHERP,14.74853119,16.29639793,16.53832129,#N/A,16.03755102
CHFR,5.705613956,5.78631094,5.898609714,#N/A,6.098430126
CHGA,0.534686049,0.184403323,0.816936555,#N/A,0.534783517
CHGB,0.53158406,0.043314743,0.120269218,#N/A,0.01603859
CHI3L1,577.0331291,175.0942398,96.93263298,23.34694072,207.2964456
CHI3L2,91.83086982,24.02857455,10.8453695,#N/A,22.48019842
CHIC1,4.812574953,5.12767215,6.549089105,5.675311333,5.825319511
CHIC2,40.84722337,47.95863594,48.95864643,30.31875152,40.3934736
CHID1,26.18207658,22.58607132,21.00205614,19.07840493,24.39729332
CHIT1,13.81015924,0.268856167,3.900851479,0.336262561,0.06421688
CHKA,8.647406748,9.453211881,10.3003188,10.25139656,6.603109261
CHKB,1.054425119,0.842680731,0.835478197,#N/A,0.32634706
CHL1,9.793603627,12.77893779,15.35495794,18.59716135,9.725228157
CHM,10.51213668,8.204400533,9.885784794,8.890255971,9.754892312
CHML,5.525666416,4.327277724,5.986196051,6.224067984,5.988707709
CHMP1A,75.39113948,71.93830165,75.83172085,62.69996738,78.18822098
CHMP1B,97.28561856,91.89237365,91.87563315,79.5196397,84.99416018
CHMP1B2P,0.405424568,0.237561285,0.31333925,0.285648327,0.244002872
CHMP2A,127.8124158,131.2833907,123.0538735,101.7967449,112.6760365
CHMP2B,49.51053563,42.83930597,49.46975564,#N/A,52.98774773
CHMP3,44.80060833,48.88682953,50.16029839,43.76300108,40.68706783
CHMP4A,1.414191326,1.361847934,1.762294062,1.198033025,1.200403621
CHMP4B,214.5918562,204.4800979,197.0849744,#N/A,209.4559285
CHMP4BP1,0.119176054,0.288292954,0.13907278,0.175811876,0
CHMP4C,39.94824912,60.81613648,65.84705205,53.85355819,38.42444548
CHMP5,82.15330072,75.0268957,89.46767371,#N/A,76.07666807
CHMP6,34.77666784,36.96993511,33.9579782,30.41522589,32.07703158
CHMP7,20.40065763,21.42178659,21.37045986,19.9589319,22.74574534
CHN1,6.084530328,7.491634588,6.834307647,6.336486206,8.051512835
CHN2,0.187713745,0.097296065,0.120224839,0.052339133,0.068194287
CHODL,2.34904597,2.594286048,2.148881441,0.975928454,2.15590713
CHORDC1,8.326267723,6.845580237,9.061852033,6.555752821,9.814762628
CHP1,129.5044603,74.49430444,66.22579422,64.5396395,92.248959
CHP2,71.53400331,149.5160726,133.9482624,38.85704275,79.29451557
CHPF,43.93730815,54.13378437,55.64320835,51.31370755,54.84729965
CHPF2,23.5216925,25.657234,26.45768684,#N/A,30.05007435
CHPT1,25.18476928,20.76943966,22.19659717,28.20493462,17.08994834
CHRAC1,21.37537562,26.34193653,26.76013047,23.26493675,22.56554685
CHRD,5.652736361,6.367583153,7.720086607,#N/A,6.821036104
CHRDL1,49.29634817,37.69608269,49.86178835,#N/A,68.72654898
CHRDL2,1.021808889,0.246284495,0.116911471,#N/A,3.264123703
CHRFAM7A,0.148324466,0.045717351,0.140841184,0.196785486,0.106418008
CHRM1,3.289938997,6.991243009,6.292444425,6.422670761,0.941673496
CHRM3,1.120817699,1.912307145,1.854932951,4.357662975,0.342330585
CHRM4,0.983772793,4.430073483,3.849582564,0.482595881,0.095478077
CHRM5,0.106274024,0.141715948,0.118899321,0.09309708,0.111862974
CHRNA1,1.525210851,0.456654777,0.369136307,0.074587214,1.145861922
CHRNA10,0.936625361,0.51654673,0.694312148,0.574515435,0.565487383
CHRNA2,0.209070819,1.180598869,0.432426411,0.576456622,0.097453775
CHRNA3,0.699847192,0.309069491,0.616419546,#N/A,0.236550971
CHRNA4,0.111385844,0.108938533,0.198647675,#N/A,0.025674242
CHRNA5,1.068882958,0.50654405,0.618659513,0.526543856,0.929634621
CHRNA6,0.092773673,0.006304458,0.093292205,0.041199873,0.047272822
CHRNA7,0.128874172,0.048725043,0.067125434,0.087557073,0.057638474
CHRNA9,4.806988899,1.588084864,1.564302132,1.298929766,6.706121801
CHRNB1,8.658640629,7.145459439,7.73673291,6.214911355,7.325128925
CHRNB2,0.569422433,0.256302011,0.655922191,0.666165663,0.533559983
CHRNB4,0.273576616,0.07774055,0.104676358,0.026473599,0.214738206
CHRNE,14.87265876,16.38035494,17.14656205,12.87206135,15.18933369
CHST1,4.380604328,3.058053987,2.371806266,2.608101133,1.793091844
CHST10,4.652304745,3.841593118,4.139599567,4.001708146,5.287455499
CHST11,6.841782527,4.901647361,5.503222127,3.756330213,5.547167936
CHST12,4.448665516,4.442125761,4.426664242,4.490417345,5.549291156
CHST13,1.03466068,0.689455102,1.536266258,0.787915855,0.078050057
CHST14,10.5404476,12.07785825,13.6465059,15.68436206,16.21625138
CHST15,10.07958761,13.26904588,12.5810244,10.52072561,11.24917526
CHST2,21.49775297,6.501715711,8.086441158,17.44977936,10.55420892
CHST3,14.58016852,14.87110616,16.21358124,21.69321008,22.27874581
CHST6,0.455771913,0.376627907,0.514037356,0.299193835,0.414329504
CHST7,9.000729542,9.675291013,10.30666329,19.36352501,17.38210655
CHST8,0.249793311,0.437304936,0.479475307,0.478518274,0.101270877
CHST9,0.255036628,0.151185333,0.198209315,0.147785651,0.46540423
CHSY1,22.8324882,27.04599368,33.15956448,31.42870439,28.11725027
CHSY3,2.022460073,2.740166493,3.812534975,4.779942142,3.20288678
CHTF18,6.542357544,5.334323112,6.746323502,4.864834876,5.70596155
CHTF8,11.61335475,15.23642267,11.56914236,2.17622318,0.445964526
CHTOP,38.85242907,39.74767605,39.71476966,28.99149398,34.01173238
CHUK,12.12256056,10.97249422,12.17753109,10.46432652,12.59432801
CHURC1,31.19342564,25.19142626,32.35250662,29.36766995,27.20343361
CIAO1,56.05993368,49.34666679,53.10130574,51.23230452,55.04663229
CIAPIN1,27.34992878,26.59131333,26.56526503,#N/A,24.98011605
CIART,10.55578603,11.76129732,15.27137878,13.81832095,11.15377016
CIB1,106.2878661,86.19696644,80.58832196,83.06263892,93.80298403
CIB2,14.10077696,11.47873182,9.237097296,11.38239202,9.232093927
CIC,25.02394781,27.10034785,28.67254608,#N/A,26.11023864
CICP14,11.21483843,11.07863735,11.73699338,13.74757782,12.60434126
CICP16,0.498860364,0.245142647,0.350002163,0.325365763,0.316830918
CICP27,0.036380829,0.059550433,0.061612417,0.035283074,0.073101925
CIDEA,238.1554786,91.21742817,28.74881109,36.55990655,125.2051241
CIDEB,48.80173685,56.21838289,59.41211046,56.23336548,69.72278226
CIDEC,62.7347328,33.83030917,41.11510625,175.4113648,7.338306738
CIDECP,#N/A,#N/A,#N/A,#N/A,#N/A
CIITA,12.51874665,11.97240397,12.63643684,10.52075862,12.8960916
CILP,34.14033711,13.09355696,20.89346597,34.83130613,80.60514303
CILP2,1.041453699,1.519590347,1.440443293,3.802841524,4.064992043
CINP,16.21340401,16.33350184,16.48631201,#N/A,17.48383584
CIPC,17.17024932,16.21758849,17.38498833,18.59586626,17.2265523
CIR1,30.63103552,19.96941644,25.49455717,23.65889977,23.61392998
CIRBP,136.2938884,157.4070912,158.5289815,#N/A,98.86335505
CISD1,20.95451642,16.92218818,15.39351429,14.47074524,15.33669158
CISD2,31.69374708,27.32437236,28.64902622,30.13259478,32.37843197
CISD3,38.45747299,39.96681154,40.37928011,43.75240609,41.93673117
CISH,15.16814844,10.3347037,7.142251501,4.760682726,9.417914247
CIT,2.29440467,1.658016617,1.896187146,1.606204756,1.982528888
CITED1,0.050243178,0.057064593,0.058299688,0.041093515,0
CITED2,128.1604815,133.9261996,117.6600882,95.00048808,116.263171
CITED4,58.05697696,132.0678266,98.22521848,150.1680562,60.54394435
CIZ1,31.15031925,38.20398258,40.01212211,33.79257024,29.8881681
CKAP2,14.9667925,13.11700331,15.89886273,12.51827841,16.92312082
CKAP2L,2.429593833,1.105122906,1.716327847,1.186817489,2.680267111
CKAP4,82.23881666,73.04607021,71.93643123,72.63523955,99.5356544
CKAP5,21.88918193,17.53811089,20.36928046,20.01858372,25.39125198
CKB,73.65178628,115.3389966,139.6814849,159.9803896,80.82943947
CKLF,4.497927272,4.202029026,4.17338956,1.780550152,0.953285105
CKM,99.63555818,0.740304348,0.558294438,0.135553227,0.46715909
CKMT1A,13.40153703,10.91074864,7.06729651,5.651786962,13.98817033
CKMT1B,18.2748317,14.64384797,11.41907951,7.772323584,23.31487399
CKMT2,7.688309143,5.54023531,5.752167599,7.886388534,3.329294185
CKS1B,34.51520504,27.9325337,31.87002305,31.39964087,23.96647989
CKS1BP1,1.105378955,0.569988681,0.491829164,1.013762112,4.082734982
CKS1BP3,4.006013113,3.211795308,2.750078825,3.521242788,2.917626143
CKS2,39.38670822,18.80785831,24.89014699,22.34869638,31.45280365
CLASP1,14.35206958,14.14818711,15.81335658,#N/A,14.77114337
CLASP2,10.75965921,9.815674036,12.03794353,10.2021028,9.889561154
CLASRP,24.09610582,25.41909239,24.90876221,18.64230812,21.72568405
CLC,1.196834746,0.618440048,0.262442442,0.290502388,0.262782722
CLCA2,191.4118717,141.934418,153.7732649,170.9851541,282.9834605
CLCA3P,0.062503234,0.02120474,0.008553201,0.016610298,1.247098514
CLCA4,17.96066598,14.7764233,15.42616781,#N/A,81.13817044
CLCC1,23.33142439,21.31747737,26.27068197,26.46126556,28.04091361
CLCF1,3.370724919,4.3183304,4.639108281,4.11949936,3.572124507
CLCN1,0.368555441,0.086825295,0.111465854,0.104449631,0.129180251
CLCN2,1.635205032,1.696373843,1.692994622,1.528833227,1.434270283
CLCN3,45.99939283,41.59800378,43.24526384,37.44249906,53.21987036
CLCN4,3.619430368,3.088621714,3.074652034,#N/A,3.128308211
CLCN5,4.694511999,4.6234813,5.808142127,3.977832263,4.995629562
CLCN6,7.978847252,8.598311036,10.06185979,#N/A,9.659004839
CLCN7,29.07033083,24.53104601,25.82896839,#N/A,27.66545836
CLCNKA,0.798074731,1.20352093,1.206674216,2.382439832,0.102073641
CLCNKB,0.191070624,0.291322227,0.532430173,0.491777853,0.014194201
CLDN1,345.2306742,403.2725597,385.2983115,125.1097504,233.3667045
CLDN10,21.20352221,37.09500584,29.19061163,33.64275068,3.739085287
CLDN11,3.216881788,5.138617344,4.873210811,#N/A,6.040832315
CLDN12,10.66340176,9.667786616,10.42702155,9.230460665,10.38415317
CLDN14,0.768864246,0.193791085,0.211699506,0.036070211,0.024994091
CLDN15,7.514225775,8.825679347,7.206945073,6.985470912,8.050333722
CLDN16,1.861295377,2.114866453,1.865063433,0.554635082,0.786817404
CLDN17,2.143340619,0.279108283,2.14540292,0.6350491,22.125962
CLDN18,0.193937094,0.256820676,0.256302495,#N/A,0.250746597
CLDN19,2.200500063,0.912527829,0.80006595,0.916283145,1.675786236
CLDN2,0.198820144,0.225844851,0.282774367,0.238167965,0.184833668
CLDN20,1.373934399,0.593455216,0.874386532,0.489014242,0.731001299
CLDN22,0.947424489,0.957047204,1.034650569,1.488013238,1.148389902
CLDN23,15.43927109,26.13258761,22.59125067,13.38962026,19.33261029
CLDN24,0.031544638,0.014293597,0.100723943,0.056507418,0
CLDN3,10.41164844,42.27497218,19.3720812,29.40630651,1.920096108
CLDN4,83.2038564,96.3258445,73.41562546,50.03643107,60.3065819
CLDN5,52.24452744,82.43997957,64.67100904,69.96139483,48.98635499
CLDN6,0.039005234,0.02763052,0.014855289,0.042135486,0.095955738
CLDN7,9.297001359,15.60648947,13.83170078,18.47337404,4.863562241
CLDN8,17.89214024,28.19545253,26.66532527,18.5627668,14.52169696
CLDN9,0.134031956,0.077617702,0.042420665,0.094797533,0.017392229
CLDND1,45.72415078,45.65464269,45.13364675,#N/A,51.8661101
CLDND2,0.733965613,0.8290292,0.676844713,1.034224992,0.667557483
CLEC10A,26.1035295,23.80968404,23.65286452,11.57833897,20.91862212
CLEC11A,34.10584093,41.69685163,47.25034025,32.78668939,55.44565429
CLEC12A,1.956543132,1.653299405,2.211221128,1.887483672,0.741336656
CLEC12B,1.798573501,1.632126184,2.015373962,0.741139128,5.237629403
CLEC14A,38.76700391,52.31638519,50.51169382,70.97810379,47.25467293
CLEC16A,7.114067548,7.422843203,6.71515076,#N/A,7.254805557
CLEC17A,0.072325899,0.011408902,0.005124959,0.054784324,0.017554393
CLEC18A,0.12288606,0.207883364,0.186320957,0.188328294,0.116137036
CLEC18B,0.285541322,0.264995501,0.315132356,0.249294147,0.251860639
CLEC1A,3.847162581,4.002661557,5.045483724,5.593540695,4.298659878
CLEC1B,0.199480261,0.151883835,0.288024325,0.186372536,0.486924508
CLEC2A,18.484185,44.41645608,51.76646662,11.15325094,12.60846006
CLEC2B,39.61399899,50.83696142,58.47165189,50.00548352,49.40213559
CLEC2D,3.317550096,2.251321479,2.927250889,#N/A,2.170780177
CLEC2L,0.575314241,0.291134577,0.309510802,0.489624272,0.013236357
CLEC3A,0.039430339,0.016426247,0,0.021232137,0.011857024
CLEC3B,73.08431613,120.1417194,140.9951388,147.0318426,80.95078458
CLEC4A,0.744962243,0.846032695,0.756196692,0.379755036,0.44266134
CLEC4C,0.430361377,0.369917845,0.513243555,0.115411686,0.417347429
CLEC4D,0.089940208,0.018439493,0.071674779,0.096839886,0.019516509
CLEC4E,1.065043564,0.322503972,0.464732494,0.548960859,0.228351607
CLEC4F,1.176702238,0.964813139,1.154353151,0.843003462,1.843644168
CLEC4G,1.49520449,1.770491405,1.197906999,0.586597498,0.659208338
CLEC4GP1,1.199568569,0.893836985,1.332682732,1.381440215,0.9563938
CLEC5A,4.611371578,4.686132545,4.375099426,1.438038289,4.201673684
CLEC7A,7.665926695,6.02318495,7.053453884,5.120809654,5.964330843
CLEC9A,1.099915459,0.677434363,0.635568573,0.545538037,1.411405363
CLECL1,0.830608012,0.870414317,1.03909815,0.275941064,0.465322562
CLGN,0.545623298,0.933186463,0.656591957,0.981820293,0.182885985
CLHC1,3.050752146,2.771369523,2.932375167,2.616266244,3.119402467
CLIC1,336.6144663,342.0440548,363.8480547,274.0792207,384.9753353
CLIC2,23.09344557,23.26034406,27.74991915,26.01696438,24.1961465
CLIC3,82.88186724,113.7900007,99.51199191,67.78956007,70.67796614
CLIC4,107.1066468,101.4867038,125.1416281,204.1200736,151.4733274
CLIC4P1,1.437148143,1.857202963,1.943829114,2.987169173,3.16114152
CLIC5,3.34290369,2.456006437,3.391323534,5.032866516,2.973059092
CLIC6,8.631226191,9.871622951,9.241000078,15.30218228,4.243790883
CLINT1,63.92975281,50.63660124,50.52994435,38.02180533,64.64328898
CLIP1,33.38231562,27.91717813,35.44175522,29.77434899,34.22151142
CLIP2,10.99316487,12.9709638,13.76136043,12.80067117,17.88784
CLIP3,5.983755485,6.355272245,7.722401718,9.298399913,9.42538203
CLIP4,25.16762325,25.58264227,27.3185129,19.26243775,22.7371353
CLK1,109.489437,87.32461306,110.7801255,#N/A,98.40054192
CLK2,25.89153931,26.29779222,27.97847831,20.9721801,26.46631287
CLK2P1,0.338713479,0.334200935,0.30500435,0.444023263,0.386030764
CLK3,7.01640802,6.962525671,7.71809048,6.300916497,6.248130134
CLK4,21.60260247,17.27690326,19.90207751,13.6447185,22.42423871
CLLU1,0.041877763,0.024557145,0.011657628,0.009589604,0.028167781
CLLU1OS,0.93030971,0.299783814,0.244049615,0.156547752,0.279297903
CLMN,3.070938476,3.509462122,3.779136165,6.256847823,3.14982921
CLMP,111.3072151,31.08234423,27.74816294,41.7079592,50.2912539
CLN3,0.942613078,0.731058378,0.873656229,0.280946976,0.620883751
CLN5,5.65964105,6.082104625,6.58265741,#N/A,4.315558161
CLN6,8.003055337,6.581587167,6.758059086,4.679690432,5.462407371
CLN8,15.93246932,11.52244726,12.03947497,8.951776037,13.59864551
CLNK,0.569781052,0.440207294,0.400963788,0.142397625,0.281183144
CLNS1A,31.01931299,30.27897331,30.58674103,#N/A,31.83361318
CLOCK,8.429403342,7.85564301,8.989415665,9.191701162,11.00273026
CLP1,12.0324834,12.34349524,13.61474792,10.95244303,13.37979866
CLPB,7.730838404,6.663343289,6.938553331,8.131697696,9.996673574
